"Authors","Year","Title","Journal","Doi","URL","Human","No.access","Lat_Deg","Lon_Deg","Location","country"
"Mitchell, RJ; Marrs, RH; Auld, MHD",1998,"A comparative study of the seedbanks of heathland and successional habitats in Dorset, Southern England","JOURNAL OF ECOLOGY","10.1046/j.1365-2745.1998.00281.x","http://doi.org/10.1046/j.1365-2745.1998.00281.x","AA","",50.75742,-2.01608,"Dorset, UK","United Kingdom"
"Mitchell, RJ; Marrs, RH; Auld, MHD",1998,"A comparative study of the seedbanks of heathland and successional habitats in Dorset, Southern England","JOURNAL OF ECOLOGY","10.1046/j.1365-2745.1998.00281.x","http://doi.org/10.1046/j.1365-2745.1998.00281.x","AA","",50.75742,-2.01608,"Dorset, UK","United Kingdom"
"Pakeman, RJ; Marshall, AG",1997,"The seedbanks of the Breckland heaths and heath grasslands, eastern England, and their relationship to the vegetation and the effects of management","JOURNAL OF BIOGEOGRAPHY","10.1046/j.1365-2699.1997.00127.x","http://doi.org/10.1046/j.1365-2699.1997.00127.x","AA","",52.36842,0.6307895,"East Anglia, UK","United Kingdom"
"Dessaint, F; Barralis, G; Caixinhas, ML; Mayor, JP; Recasens, J; Zanin, G",1996,"Precision of soil seedbank sampling: How many soil cores?","WEED RESEARCH","10.1111/j.1365-3180.1996.tb01810.x","http://doi.org/10.1111/j.1365-3180.1996.tb01810.x","JP","",47.355023,5.095564,"Dijon, France","France"
"Dessaint, F; Barralis, G; Caixinhas, ML; Mayor, JP; Recasens, J; Zanin, G",1996,"Precision of soil seedbank sampling: How many soil cores?","WEED RESEARCH","10.1111/j.1365-3180.1996.tb01810.x","http://doi.org/10.1111/j.1365-3180.1996.tb01810.x","JP","",45.385625,11.803254,"Padova, Italy","Italy"
"Dessaint, F; Barralis, G; Caixinhas, ML; Mayor, JP; Recasens, J; Zanin, G",1996,"Precision of soil seedbank sampling: How many soil cores?","WEED RESEARCH","10.1111/j.1365-3180.1996.tb01810.x","http://doi.org/10.1111/j.1365-3180.1996.tb01810.x","JP","",38.6972,-9.3131,"Oeiras, Portugal","Portugal"
"Dessaint, F; Barralis, G; Caixinhas, ML; Mayor, JP; Recasens, J; Zanin, G",1996,"Precision of soil seedbank sampling: How many soil cores?","WEED RESEARCH","10.1111/j.1365-3180.1996.tb01810.x","http://doi.org/10.1111/j.1365-3180.1996.tb01810.x","JP","",41.714753,0.810049,"LLeida, Spain","Spain"
"Dessaint, F; Barralis, G; Caixinhas, ML; Mayor, JP; Recasens, J; Zanin, G",1996,"Precision of soil seedbank sampling: How many soil cores?","WEED RESEARCH","10.1111/j.1365-3180.1996.tb01810.x","http://doi.org/10.1111/j.1365-3180.1996.tb01810.x","JP","",46.81091,6.984129,"La Fenettaz, Switzerland","Switzerland"
"DESSAINT, F",1991,"THE SPATIAL-DISTRIBUTION OF THE SEEDBANK - COMPARISON OF STATISTICAL PROCEDURES","WEED RESEARCH","10.1111/j.1365-3180.1991.tb01741.x","http://doi.org/10.1111/j.1365-3180.1991.tb01741.x","AA","",47.2352,5.1016,"Époisses experimental research station near Dijon, France","France"
"DESSAINT, F; CHADOEUF, R; BARRALIS, G",1990,"STUDIES OF THE DYNAMICS OF A WEED COMMUNITY .3. LONG-TERM INFLUENCE OF CULTIVATION TECHNIQUES ON THE SPECIES COMPOSITION OF THE SEEDBANK","WEED RESEARCH","10.1111/j.1365-3180.1990.tb01719.x","http://doi.org/10.1111/j.1365-3180.1990.tb01719.x","AA","",47.2352,5.1016,"Époisses experimental research station near Dijon, France","France"
"ZANIN, G; BERTI, A; ZUIN, MC",1989,"ESTIMATION OF THE SEEDBANK IN CULTIVATED AND DIRECT DRILLED SYSTEMS","WEED RESEARCH","10.1111/j.1365-3180.1989.tb01312.x","http://doi.org/10.1111/j.1365-3180.1989.tb01312.x","AA","",45.376461,11.823167,"Padova, Italy","Italy"
"BALL, DA; MILLER, SD",1989,"A COMPARISON OF TECHNIQUES FOR ESTIMATION OF ARABLE SOIL SEEDBANKS AND THEIR RELATIONSHIP TO WEED FLORA","WEED RESEARCH","10.1111/j.1365-3180.1989.tb01307.x","http://doi.org/10.1111/j.1365-3180.1989.tb01307.x","AA","",42.067921,-104.178896,"Torrington, Wyoming, USA","United States"
"BALL, DA; MILLER, SD",1989,"A COMPARISON OF TECHNIQUES FOR ESTIMATION OF ARABLE SOIL SEEDBANKS AND THEIR RELATIONSHIP TO WEED FLORA","WEED RESEARCH","10.1111/j.1365-3180.1989.tb01307.x","http://doi.org/10.1111/j.1365-3180.1989.tb01307.x","AA","",42.067921,-104.178896,"Torrington, Wyoming, USA","United States"
"Livingston, RB; Allessio, ML",1968,"Buried Viable Seed in Successional Field and Forest Stands, Harvard Forest, Massachusetts","BULLETIN OF THE TORREY BOTANICAL CLUB","10.2307/2483807","","JP","",42.5358,-72.1845,"Harvard forest, Massachusetts, USA","United States"
"Livingston, RB; Allessio, ML",1968,"Buried Viable Seed in Successional Field and Forest Stands, Harvard Forest, Massachusetts","BULLETIN OF THE TORREY BOTANICAL CLUB","10.2307/2483807","","JP","",42.5358,-72.1845,"Harvard forest, Massachusetts, USA","United States"
"Oosting HJ; Humphreys, ME",1940,"Buried Viable Seeds in a Successional Series of Old Field and Forest Soils","BULLETIN OF THE TORREY BOTANICAL CLUB","10.2307/2481173","","JP","",36.0185,-78.9848,"Duke Forest, North Carolina, USA","United States"
"Oosting HJ; Humphreys, ME",1940,"Buried Viable Seeds in a Successional Series of Old Field and Forest Soils","BULLETIN OF THE TORREY BOTANICAL CLUB","10.2307/2481173","","JP","",36.0185,-78.9848,"Duke Forest, North Carolina, USA","United States"
"Oosting HJ; Humphreys, ME",1940,"Buried Viable Seeds in a Successional Series of Old Field and Forest Soils","BULLETIN OF THE TORREY BOTANICAL CLUB","10.2307/2481173","","JP","",36.0185,-78.9848,"Duke Forest, North Carolina, USA","United States"
"Oosting HJ; Humphreys, ME",1940,"Buried Viable Seeds in a Successional Series of Old Field and Forest Soils","BULLETIN OF THE TORREY BOTANICAL CLUB","10.2307/2481173","","JP","",36.0185,-78.9848,"Duke Forest, North Carolina, USA","United States"
"B Reubens, M Heyn, K Gebrehiwot, M Hermy, B Muys",2007,"Persistent Soil Seed Banks for Natural Rehabilitation of Dry Tropical Forests in Northern Ethiopia","Tropicultura","","http://www.tropicultura.org/text/v25n4/204.pdf","EL","",13.984047,39.118928,"Central Tigray, in the Dogua Tembien Woreda, Ethiopia","Ethiopia"
"Orsolya Valkó, Balázs Deák, Péter Török, Katalin Tóth, Réka Kiss, András Kelemen, Tamás Miglécz, Judit Sonkoly, Béla Tóthmérész",2020,"Dynamics in vegetation and seed bank composition highlight the importance of post restoration management in sown grasslands","Restoration Ecology","10.1111/rec.13192","https://doi.org/10.1111/rec.13192","EL","",47.51466,21.039045,"Hortobágy National Park (Great Hungarian Plain), near Tiszafüred and Egyek towns, Hungary","Hungary"
"Zaghloul, MS",2008,"Diversity in soil seed bank of Sinai and implications for conservation and restoration","African Journal of Environmental Science and Technology","","https://www.ajol.info/index.php/ajest/article/viewFile/135586/125092","JP","",28.5408,33.9599,"Wadi El-Arbaeen, Sinai, Egypt","Egypt"
"Zaghloul, MS",2008,"Diversity in soil seed bank of Sinai and implications for conservation and restoration","African Journal of Environmental Science and Technology","","https://www.ajol.info/index.php/ajest/article/viewFile/135586/125092","JP","",28.5764,33.8831,"Kahf El-Ghol, Sinai, Egypt","Egypt"
"Zaghloul, MS",2008,"Diversity in soil seed bank of Sinai and implications for conservation and restoration","African Journal of Environmental Science and Technology","","https://www.ajol.info/index.php/ajest/article/viewFile/135586/125092","JP","",28.5279,33.9637,"Wadi Shagg Musa, Sinai, Egypt","Egypt"
"Zaghloul, MS",2008,"Diversity in soil seed bank of Sinai and implications for conservation and restoration","African Journal of Environmental Science and Technology","","https://www.ajol.info/index.php/ajest/article/viewFile/135586/125092","JP","",28.517,33.97,"Wadi Gragnia, Sinai, Egypt","Egypt"
"Zaghloul, MS",2008,"Diversity in soil seed bank of Sinai and implications for conservation and restoration","African Journal of Environmental Science and Technology","","https://www.ajol.info/index.php/ajest/article/viewFile/135586/125092","JP","",28.5473,33.9621,"Wadi Sharig, Sinai, Egypt","Egypt"
"Zaghloul, MS",2008,"Diversity in soil seed bank of Sinai and implications for conservation and restoration","African Journal of Environmental Science and Technology","","https://www.ajol.info/index.php/ajest/article/viewFile/135586/125092","JP","",28.5535,33.9978,"Wadi El-Deir, Sinai, Egypt","Egypt"
"Zaghloul, MS",2008,"Diversity in soil seed bank of Sinai and implications for conservation and restoration","African Journal of Environmental Science and Technology","","https://www.ajol.info/index.php/ajest/article/viewFile/135586/125092","JP","",28.5419,33.9495,"Wadi Abou Teweta, Sinai, Egypt","Egypt"
"Zaghloul, MS",2008,"Diversity in soil seed bank of Sinai and implications for conservation and restoration","African Journal of Environmental Science and Technology","","https://www.ajol.info/index.php/ajest/article/viewFile/135586/125092","JP","",28.5471,33.9893,"G. Munigha, Sinai, Egypt","Egypt"
"Zaghloul, MS",2008,"Diversity in soil seed bank of Sinai and implications for conservation and restoration","African Journal of Environmental Science and Technology","","https://www.ajol.info/index.php/ajest/article/viewFile/135586/125092","JP","",30.5251,32.8371,"Tasa - Gifgafa, Sinai, Egypt","Egypt"
"Zaghloul, MS",2008,"Diversity in soil seed bank of Sinai and implications for conservation and restoration","African Journal of Environmental Science and Technology","","https://www.ajol.info/index.php/ajest/article/viewFile/135586/125092","JP","",30.6695,33.7647,"Lehfen - Hassana, Sinai, Egypt","Egypt"
"Zaghloul, MS",2008,"Diversity in soil seed bank of Sinai and implications for conservation and restoration","African Journal of Environmental Science and Technology","","https://www.ajol.info/index.php/ajest/article/viewFile/135586/125092","JP","",31.1449,33.8069,"Wadi El-Arish - El-Rawafa'a dam, Sinai, Egypt","Egypt"
"Dunne, MA; Newman, RM",2019,"Effect of light on macrophyte sprouting and assessment of viable seedbank to predict community composition","JOURNAL OF AQUATIC PLANT MANAGEMENT","None","https://scholar.google.com/scholar?q=Effect+of+light+on+macrophyte+sprouting+and+assessment+of+viable+seedbank+to+predict+community+composition","AA","",44.87129,-93.560224,"Lake Ann, Chanhassen USA","United States"
"Dunne, MA; Newman, RM",2019,"Effect of light on macrophyte sprouting and assessment of viable seedbank to predict community composition","JOURNAL OF AQUATIC PLANT MANAGEMENT","None","https://scholar.google.com/scholar?q=Effect+of+light+on+macrophyte+sprouting+and+assessment+of+viable+seedbank+to+predict+community+composition","AA","",44.835335,-93.521752,"Lake Riley, Chanhassen USA","United States"
"Salonen, J; Hyvonen, T; Jalli, H",2011,"Composition of weed flora in spring cereals in Finland - a fourth survey","AGRICULTURAL AND FOOD SCIENCE","None","https://scholar.google.com/scholar?q=Composition+of+weed+flora+in+spring+cereals+in+Finland+-+a+fourth+survey","AA","",62.245234,25.721754,"Southern Finland - few sites, very large area","Finland"
"Konstantinovic, B; Meseldzija, M; Korac, M; Konstantinovic, B",2011,"Study of weed seedbank in soybean crop","AFRICAN JOURNAL OF AGRICULTURAL RESEARCH","None","https://scholar.google.com/scholar?q=Study+of+weed+seedbank+in+soybean+crop","AA","",45.354364,19.53309,"Backi Maglic, Serbia ","Serbia"
"Konstantinovic, B; Meseldzija, M; Korac, M; Konstantinovic, B",2011,"Study of weed seedbank in soybean crop","AFRICAN JOURNAL OF AGRICULTURAL RESEARCH","None","https://scholar.google.com/scholar?q=Study+of+weed+seedbank+in+soybean+crop","AA","",45.804821,19.496092,"Krivaja, Serbia ","Serbia"
"Goncalves, AR; Cristo Martins, RDC; Martins, IS; Felfili, JM",2008,"Soil seedbank from the understorey of Pinus and Eucalyptus in the flona de Brasilia, Brazil","CERNE","None","https://scholar.google.com/scholar?q=Soil+seedbank+from+the+understorey+of+Pinus+and+Eucalyptus+in+the+flona+de+Brasilia,+Brazil","AA","",-15.65,-48.15417,"Floresta Nacional de Brasília, Brazil","Brazil"
"Goncalves, AR; Cristo Martins, RDC; Martins, IS; Felfili, JM",2008,"Soil seedbank from the understorey of Pinus and Eucalyptus in the flona de Brasilia, Brazil","CERNE","None","https://scholar.google.com/scholar?q=Soil+seedbank+from+the+understorey+of+Pinus+and+Eucalyptus+in+the+flona+de+Brasilia,+Brazil","AA","",-15.65,-48.15417,"Floresta Nacional de Brasília, Brazil","Brazil"
"Murphy, SD; Clements, DR; Belaoussoff, S; Kevan, PG; Swanton, CJ",2006,"Promotion of weed species diversity and reduction of weed seedbanks with conservation tillage and crop rotation (vol 54, pg 69, 2006)","WEED SCIENCE","None","https://scholar.google.com/scholar?q=Promotion+of+weed+species+diversity+and+reduction+of+weed+seedbanks+with+conservation+tillage+and+crop+rotation+(vol+54,+pg+69,+2006)","AA","",43.474177,-80.549612,"Waterloo municipality, Ontario, Canada","Canada"
"Akobundu, IO; Ekeleme, F",2002,"Weed seedbank characteristics of arable fields under different fallow management systems in the humid tropical zone of southeastern Nigeria","AGROFORESTRY SYSTEMS","None","https://scholar.google.com/scholar?q=Weed+seedbank+characteristics+of+arable+fields+under+different+fallow+management+systems+in+the+humid+tropical+zone+of+southeastern+Nigeria","AA","",5.533782,7.350881,"Mbaise and Umuahia, Nigeria","Nigeria"
"Chandler, K; Shrestha, A; Swanton, CJ",2001,"Weed seed return as influenced by the critical weed-free period and row spacing of no-till glyphosate-resistant soybean","CANADIAN JOURNAL OF PLANT SCIENCE","None","https://scholar.google.com/scholar?q=Weed+seed+return+as+influenced+by+the+critical+weed-free+period+and+row+spacing+of+no-till+glyphosate-resistant+soybean","AA","",43.145096,-80.781204,"Woodstock research station, Ontario, Canada","Canada"
"Unger, PW; Miller, SD; Jones, OR",1999,"Weed seeds in long-term dryland tillage and cropping system plots","WEED RESEARCH","None","https://scholar.google.com/scholar?q=Weed+seeds+in+long-term+dryland+tillage+and+cropping+system+plots","AA","",35.190766,-102.067284,"Bushland, Texas, USA","United States"
"Mayor, JP; Dessaint, F",1998,"Influence of weed management strategies on soil seedbank diversity","WEED RESEARCH","None","https://scholar.google.com/scholar?q=Influence+of+weed+management+strategies+on+soil+seedbank+diversity","AA","",46.769977,7.114168,"Fribourg, Switzerland","Switzerland"
"Schweizer, EE; Westra, P; Lybecker, DW",1998,"Seedbank and emerged annual weed populations in cornfields (Zea mays) in Colorado","WEED TECHNOLOGY","None","https://scholar.google.com/scholar?q=Seedbank+and+emerged+annual+weed+populations+in+cornfields+(Zea+mays)+in+Colorado","AA","",39.018183,-103.672297,"Eastern Colorado, USA","United States"
"Bliss, SA; Zedler, PH",1998,"The germination process in vernal pools: sensitivity to environmental conditions and effects on community structure","OECOLOGIA","None","https://scholar.google.com/scholar?q=The+germination+process+in+vernal+pools:+sensitivity+to+environmental+conditions+and+effects+on+community+structure","AA","",32.81772,-117.11391,"Murphy Canyon, san diego, USA","United States"
"ODonovan, JT; McAndrew, DW; Thomas, AG",1997,"Tillage and nitrogen influence weed population dynamics in barley (Hordeum vulgare)","WEED TECHNOLOGY","None","https://scholar.google.com/scholar?q=Tillage+and+nitrogen+influence+weed+population+dynamics+in+barley+(Hordeum+vulgare)","AA","",53.173067,-112.033221,"Alberta, Canada","Canada"
"SCHNEIDER, U; KEHL, H",1987,"SEEDBANK AND VEGETATION RELEVES OF EAST-MEDITERRANEAN THEROPHYTE STANDS IN COMPARISON","FLORA","None","https://scholar.google.com/scholar?q=SEEDBANK+AND+VEGETATION+RELEVES+OF+EAST-MEDITERRANEAN+THEROPHYTE+STANDS+IN+COMPARISON","AA","",36.58,30.34,"Nerbiler, Antalya, Turkey","Turkey"
"Kim, KD; Kim, TK",2018,"Seedling Presence and Growth Pattern of Soil Seed Bank Represents Vegetation Changes after Warming","INTERNATIONAL JOURNAL OF ECOLOGY & DEVELOPMENT","None","https://scholar.google.com/scholar?q=Seedling+Presence+and+Growth+Pattern+of+Soil+Seed+Bank+Represents+Vegetation+Changes+after+Warming","JP","",36.9553,128.485,"Birobong summit, Sobaek mountains, South Korea","South Korea"
"Kim, KD; Kim, TK",2018,"Seedling Presence and Growth Pattern of Soil Seed Bank Represents Vegetation Changes after Warming","INTERNATIONAL JOURNAL OF ECOLOGY & DEVELOPMENT","None","https://scholar.google.com/scholar?q=Seedling+Presence+and+Growth+Pattern+of+Soil+Seed+Bank+Represents+Vegetation+Changes+after+Warming","JP","",38.2155,128.1239,"Yongneup, Mt. Daeam, South Korea","South Korea"
"Sharma, A; Bohn, KK; Jose, S; Miller, DL",2018,"Seed Bank-Vegetation Dynamics along a Restoration Management Gradient in Pine Flatwoods Ecosystems of the Florida Gulf Coast","NATURAL AREAS JOURNAL","None","https://scholar.google.com/scholar?q=Seed+Bank-Vegetation+Dynamics+along+a+Restoration+Management+Gradient+in+Pine+Flatwoods+Ecosystems+of+the+Florida+Gulf+Coast","AA","",30.94,-86.81,"Tate’s Hell State Forest, Florida USA","United States"
"Sharma, A; Bohn, KK; Jose, S; Miller, DL",2018,"Seed Bank-Vegetation Dynamics along a Restoration Management Gradient in Pine Flatwoods Ecosystems of the Florida Gulf Coast","NATURAL AREAS JOURNAL","None","https://scholar.google.com/scholar?q=Seed+Bank-Vegetation+Dynamics+along+a+Restoration+Management+Gradient+in+Pine+Flatwoods+Ecosystems+of+the+Florida+Gulf+Coast","AA","",30.94,-86.81,"Tate’s Hell State Forest, Florida USA","United States"
"Sharma, A; Bohn, KK; Jose, S; Miller, DL",2018,"Seed Bank-Vegetation Dynamics along a Restoration Management Gradient in Pine Flatwoods Ecosystems of the Florida Gulf Coast","NATURAL AREAS JOURNAL","None","https://scholar.google.com/scholar?q=Seed+Bank-Vegetation+Dynamics+along+a+Restoration+Management+Gradient+in+Pine+Flatwoods+Ecosystems+of+the+Florida+Gulf+Coast","AA","",30.94,-86.81,"Tate’s Hell State Forest, Florida USA","United States"
"Halim; Rakian, TC; Tufaila, M; Rembon, FS; Sarawa; Pakki, T",2017,"Soil Weed Seed Bank Responses from Fallow Land to Different Herbicides","RESEARCH JOURNAL OF PHARMACEUTICAL BIOLOGICAL AND CHEMICAL SCIENCES","None","https://scholar.google.com/scholar?q=Soil+Weed+Seed+Bank+Responses+from+Fallow+Land+to+Different+Herbicides","JP","",-4.0653,122.3028,"Abenggi, Landono district, Sulawesi, Indonesia","Indonesia"
"dos Santos, GL; Pereira, MG; de Conto, T; de Carvalho, DC; de Amorim, TA; Mendonca, VMM; de Moraes, LFD",2017,"LANDFORM INFLUENCE IN THE SEED BANK COMPOSITION IN A SECONDARY FOREST IN 'MAR DE MORROS' REGION, PINHEIRAL-RJ STATE","CIENCIA FLORESTAL","None","https://scholar.google.com/scholar?q=LANDFORM+INFLUENCE+IN+THE+SEED+BANK+COMPOSITION+IN+A+SECONDARY+FOREST+IN+'MAR+DE+MORROS'+REGION,+PINHEIRAL-RJ+STATE","AA","",-22.48833,-43.99083,"Rio, Brazil","Brazil"
